,diff,Open,High,Low,Close,ma12,ma25,bb1_top,bb1_bottom,bb2_top,bb2_bottom,macd,signal,pDI,mDI,diffDI,dx,adx,separation,tenkan,kijun,senkou1,senkou2,chikou,pK,pD
2016-05-10,-10.5,461.49,463.04,447.76,450.99,453.39499999999936,449.7432000000001,460.307270680063,439.1791293199372,470.8713413601259,428.61505863987435,6.0119025369634755,6.4949895984488215,0.16702896010097415,0.32816773017319956,-0.1611387700722254,0.32540356839422396,0.17812705496192335,0.0027722486965892834,461.085,466.3,425.44500000000005,435.865,574.11,-1.1151999999999953,-0.11329479768786001
2016-05-11,1.1200000000000045,450.99,454.94,450.84,452.11,453.041666666666,450.59400000000016,460.40165942176657,440.78634057823376,470.20931884353297,430.97868115646736,5.425808188647181,6.277577747261855,0.1959042684431279,0.23077555720042753,-0.03487128875729964,0.08172706245181324,0.15696655439559606,0.003364447817769097,461.085,466.3,427.35,435.865,585.53,-0.9359999999999945,-0.4954666666666647
2016-05-12,2.7099999999999795,452.11,454.96,447.73,454.82,453.499166666666,451.67240000000015,460.28565300530323,443.0591469946971,468.89890601060625,434.44589398939405,5.120967224141225,6.076030697376079,0.20892904131216494,0.19954389965792416,0.009385141654240786,0.02297616491303404,0.14215215085171187,0.00696876762892716,461.085,466.3,431.18,435.865,577.86,-0.5023999999999978,-0.851199999999999
2016-05-13,0.910000000000025,454.82,456.49,452.39,455.73,453.7233333333327,452.7396000000001,459.97588961093754,445.5033103890627,467.212179221875,438.26702077812524,4.896365702387129,5.926614409445455,0.17318435754189898,0.21182495344506447,-0.03864059590316549,0.10036275695284125,0.13113814091920872,0.00660512135452677,461.085,466.3,431.18,435.865,583.1,-0.3567999999999938,-0.5983999999999984
2016-05-14,0.01999999999998181,455.73,457.04,453.83,455.75,454.65999999999934,453.5256000000001,459.8943865667929,447.15681343320733,466.26317313358567,440.78802686641455,4.6661922514129515,5.806005535951209,0.18806616778259103,0.22400551398188182,-0.03593934619929079,0.08721624850657073,0.12120053645557505,0.004904684542614328,461.085,466.3,431.18,435.865,576.45,-0.35359999999999675,-0.40426666666666583
2016-05-15,2.1000000000000227,455.75,458.87,454.91,457.85,455.29166666666606,454.15320000000014,460.1154113626876,448.19098863731267,466.077622725375,442.22877727462526,4.600202314023932,5.623009916706987,0.20854922279792681,0.22668393782383348,-0.01813471502590666,0.04166666666666662,0.10440572440214228,0.00813998448100747,461.085,466.3,433.235,435.865,579.13,-0.017599999999993086,-0.24266666666666425
2016-05-16,-4.439999999999998,457.85,458.41,451.33,453.41,455.829166666666,454.24560000000014,460.176339189457,448.3148608105433,466.1070783789138,442.3841216210865,4.141888803943971,5.361932830720637,0.2228966986155477,0.19041533546325856,0.03248136315228914,0.0785879927853635,0.09947070138800783,-0.0018395335034618121,460.67499999999995,466.3,439.395,439.395,611.78,-0.5275813295615226,-0.3091466530403657
2016-05-17,-0.660000000000025,453.41,454.81,452.3,452.75,456.1808333333327,454.45000000000016,460.2297289440504,448.6702710559499,466.00945788810066,442.89054211189966,3.68296068289618,5.036983362622449,0.24068537258509576,0.20561177552897858,0.03507359705611718,0.07858799278536349,0.10012808979578802,-0.0037407855649689925,460.67499999999995,466.3,447.05,447.05,675.34,-0.6209335219236196,-0.40362923001471146
2016-05-18,0.6299999999999955,452.75,455.73,452.32,453.38,455.59833333333273,454.48200000000014,460.2531523979208,448.71084760207947,466.0243047958415,442.9396952041588,3.3316869620422835,4.653108296273154,0.25675675675675597,0.2101057579318445,0.04665099882491147,0.09992449030958914,0.10560299181297542,-0.002424738493494012,458.975,466.3,448.355,448.355,705.62,-0.18819188191882294,-0.4333183655141465
2016-05-19,-16.649999999999977,453.38,454.08,436.28,436.73,453.704166666666,453.5380000000001,460.1775431569771,446.89845684302315,466.8170863139541,440.2589136860461,1.6902994375892604,4.172930174120463,0.22012895426153478,0.34172879306870824,-0.12159983880717345,0.2164246010399866,0.10887536046995953,-0.03705973920597635,456.89,466.3,449.255,449.255,685.99,-4.590909090909117,-1.257828810020883
2016-05-20,6.21999999999997,436.73,444.07,435.62,442.95,452.3299999999994,452.75560000000013,459.4461094972926,446.0650905027077,466.1366189945851,439.37458100541517,0.8812317254100321,3.66797723376078,0.09274106175514617,0.374647887323943,-0.2819068255687968,0.6031525266573943,0.1491537293596636,-0.021657600701129126,456.89,466.3,455.63,455.63,696.32,-3.020202020202045,-1.9732087227414468
2016-05-21,0.18000000000000682,442.95,443.71,439.29,443.13,450.79999999999944,451.7688000000001,457.9476748436397,445.58992515636055,464.12654968727924,439.411050312721,0.25166321329908214,3.1269434547783197,0.09209252286175361,0.37202797202797167,-0.27993544916621804,0.6031525266573943,0.19042761068955844,-0.019122170455330503,456.89,466.3,462.62,462.62,768.24,-2.9747474747474976,-3.528619528619558
2016-05-22,-4.360000000000014,443.13,443.2,437.71,438.77,449.7816666666661,451.5192000000001,458.09571688459505,444.9426831154052,464.67223376919,438.3661662308103,-0.5922626946316996,2.5170958551095612,0.0909573902879609,0.3649984061204975,-0.2740410158325366,0.601025402004195,0.2246409265105905,-0.028236230042930934,456.89,463.39,466.3,466.3,747.55,-4.075757575757608,-3.3569023569023884
2016-05-23,4.960000000000036,438.77,444.09,437.38,443.73,449.0833333333328,451.2740000000001,458.0268679092687,444.52113209073156,464.77973581853723,437.768264181463,-0.8510392584562965,1.9040701317907558,0.06101333333333363,0.3664000000000002,-0.3053866666666666,0.7144996256551025,0.2610505446985389,-0.016717116430372887,456.89,461.085,466.3,466.3,755.68,-2.8232323232323395,-3.29124579124582
2016-05-24,1.3999999999999773,443.73,446.47,443.25,445.13,448.27583333333286,450.82520000000005,457.5994675618867,444.0509324381134,464.3737351237733,437.2766648762268,-0.9324050647752529,1.2893359785908463,0.09915534337128265,0.3056677683927045,-0.20651242502142184,0.5101300272149953,0.27424529175716544,-0.012632834189393264,455.365,461.085,466.3,466.3,764.04,-1.1806239737274156,-2.4632405424696735
2016-05-25,4.100000000000023,445.13,449.98,445.13,449.23,447.73416666666617,450.82120000000003,457.5964166755042,444.04598332449586,464.3716333510083,437.27076664899175,-0.6584619778196839,0.7559636695059958,0.14082969432314496,0.30288694808345495,-0.16205725376031,0.36522689994532315,0.294495280149559,-0.003529558947094801,454.025,461.085,466.3,466.3,727.95,-0.906158357771247,-1.5943536404160459
2016-05-26,4.589999999999975,449.23,453.91,447.38,453.82,447.5733333333328,450.8524,457.6400445840976,444.06475541590237,464.4276891681952,437.2771108318048,-0.07017651678251013,0.3389484250972525,0.19011499877660956,0.2674333251773924,-0.07731832640078282,0.16898395721925047,0.30492440817143157,0.006582198519959092,454.025,461.085,466.3,466.3,665.88,0.43988269794721085,-0.6800929512006176
2016-05-27,19.650000000000034,453.82,479.39,453.82,473.47,448.8749999999995,452.01079999999996,460.0303422354829,443.991257764517,468.0498844709659,435.97171552903404,1.959051995617358,0.1864334288278163,0.38261796337564186,0.21180118205600293,0.17081678131963893,0.28736756316218287,0.3182818943292417,0.04747497183695626,466.605,468.67499999999995,466.3,466.3,602.89,0.768478685960111,0.5575794998456307
2016-05-28,51.95999999999992,473.47,531.7,472.19,525.43,454.87666666666615,455.01719999999995,471.7315911345889,438.302808865411,488.44598226917776,421.58841773082213,7.6715352803111045,0.8510151891302434,0.572064447370071,0.13704469939188807,0.43501974797818294,0.6134736097604094,0.35587170584737304,0.15474755679565522,501.94500000000005,501.94500000000005,466.3,466.3,625.49,0.8946395563770779,0.8406599615775779
2016-05-29,-1.349999999999909,525.43,545.76,508.12,524.08,460.8208333333328,458.102,479.6772105049604,436.52678949503957,501.25242100992085,414.9515789900791,11.952010386207178,2.081101706996593,0.5356384906051037,0.11315285470262469,0.422485635902479,0.6511887665549696,0.39940899869653756,0.14402469319059963,526.94,526.94,466.3,466.3,665.16,0.4240170031880989,0.7240058670143411
2016-05-30,8.509999999999991,524.08,541.78,520.07,532.59,467.42166666666617,461.46439999999996,487.56193230352153,435.3668676964784,513.6594646070431,409.26933539295686,15.848314125741638,3.81406291949021,0.49793090174189225,0.08796073525166026,0.409970166490232,0.6997371879106435,0.4437767983483432,0.1541301994260014,532.915,532.915,466.3,466.3,665.33,0.4873491630984823,0.6652556170628454
2016-05-31,-0.7900000000000773,532.59,546.85,519.93,531.8,475.3441666666661,464.3215999999999,493.9637418310712,434.67945816892853,523.6058836621426,405.03731633785725,18.657346239328547,5.952908356596904,0.4674245360203249,0.07871506695947995,0.38870946906084497,0.7117401245762041,0.48900195061911755,0.14532685965933978,533.46,533.46,462.44,466.3,630.25,0.4380134428678087,0.4462323826434348
2016-06-01,4.6200000000000045,531.8,543.63,525.64,536.42,483.1333333333328,467.3999999999999,500.3300952777244,434.46990472227543,533.2601905554488,401.539809444551,21.014082553514015,8.382366335704717,0.43608443742149855,0.07406507029698971,0.36201936712450883,0.709633865459455,0.5325526202726795,0.14766795036371427,536.245,536.245,460.92499999999995,466.3,658.4,0.5082508250825061,0.47543431053202806
2016-06-02,1.7200000000000273,536.42,541.06,532.69,538.14,491.05083333333283,470.5479999999999,506.3241714227035,434.7718285772963,542.1003428454071,398.99565715459266,22.75825963666773,11.014662413642826,0.45340803774538757,0.00943634678574442,0.4439716909596432,0.9592245380904705,0.5856097586334282,0.14364528167158316,539.77,539.77,463.33000000000004,466.3,646.3,0.38488700564971356,0.44987932421560356
2016-06-03,32.33000000000004,538.14,576.78,536.71,570.47,502.02583333333286,474.9071999999999,515.8063237192191,434.00807628078064,556.7054474384383,393.10895256156135,26.44445809627058,14.026097977430632,0.5328996282527887,0.005873605947955546,0.5270260223048332,0.9781963706616984,0.6123986046337357,0.2012241549506939,556.745,556.745,463.33000000000004,466.3,639.08,0.8425255802345906,0.6626458112407195
2016-06-04,2.980000000000018,570.47,591.03,563.15,573.45,512.8358333333327,479.8055999999999,524.8447092163243,434.7664907836755,569.8838184326487,389.7273815673511,29.26886477434948,17.285991454223076,0.5388771113998501,0.0054024481980443195,0.5334746632018057,0.9801482598316364,0.6393268712890388,0.19517154447551288,577.0899999999999,577.0899999999999,463.6925,466.3,672.48,0.36944045911047596,0.6029716234319814
2016-06-05,0.6599999999999682,573.45,583.31,568.33,574.11,523.5841666666661,484.6855999999999,533.0830113529499,436.2881886470498,581.4804227059001,387.89077729409973,31.20082026544435,20.53507681753719,0.5219407186620308,0.0,0.5219407186620308,1.0,0.6678250568601677,0.18449980771040056,579.6800000000001,579.6800000000001,463.6925,466.3,676.52,0.2546255506607925,0.5498069498069503
2016-06-06,11.419999999999959,574.11,586.63,574.1,585.53,534.9424999999993,489.91399999999993,541.8793975416974,437.9486024583025,593.8447950833948,385.983204916605,33.26989285515742,23.37933877029789,0.5199662085323464,0.0,0.5199662085323464,1.0,0.6882179407419461,0.19516894801944842,582.565,582.565,463.6925,466.3,703.69,0.6751329001771993,0.4074951858983852
2016-06-07,-7.669999999999959,585.53,590.98,565.16,577.86,545.279166666666,494.7992,549.1050409166699,440.4933590833302,603.4108818333397,386.1875181666603,33.8999651934779,25.81800041555019,0.4771922390047528,0.027060568453552262,0.45013167055120057,0.8926706284891044,0.7155422694043825,0.16786769259125728,582.565,582.565,463.6925,466.3,659.69,0.2220909627879505,0.37075671852899433
2016-06-08,5.240000000000009,577.86,583.99,573.44,583.1,554.4149999999994,499.8932,556.315142740982,443.47125725901805,612.7370854819638,387.0493145180361,34.425292920726406,27.8821091705485,0.4586544469902111,0.02660160085696451,0.43205284613324657,0.8903605592347309,0.753051816496483,0.16644915353919607,582.565,582.565,463.6925,466.3,681.63,0.5316007088009467,0.47627485725536434
2016-06-09,-6.649999999999977,583.1,583.24,572.04,576.45,558.666666666666,504.6372,562.3480920626483,446.92630793735174,620.0589841252965,389.21541587470347,33.91407911249394,29.57730171201132,0.44083465398837884,0.03034571814286598,0.4104889358455129,0.8711927748364979,0.8032095891834292,0.1423057990968562,582.565,582.565,463.6925,466.3,668.09,0.13880685174247073,0.29749950777712153
2016-06-10,2.67999999999995,576.45,579.9,573.67,579.13,563.254166666666,509.666,568.1987045334483,451.1332954665516,626.7314090668967,392.60059093310326,33.340859415303385,30.946943585543472,0.38808338518979535,0.032171748599876024,0.3559116365899193,0.846894203005847,0.843175777743691,0.1362931802396079,582.565,582.565,463.6925,466.3,676.11,0.29710572947430525,0.3225044300059064
2016-06-11,32.64999999999998,579.13,611.78,578.73,611.78,569.8533333333327,516.0272,576.7183842527394,455.3360157472606,637.4095685054788,394.6448314945212,35.11636125465213,32.32006598754174,0.35363124703329557,0.03505797789380945,0.31857326913948614,0.8196092114445198,0.857899749292556,0.18555766052642184,595.255,595.255,463.48749999999995,466.3,639.76,1.0,0.6042445075474515
2016-06-12,63.56000000000006,611.78,685.27,607.66,675.34,581.8149999999993,524.9056,591.9526367279566,457.8585632720435,658.9996734559131,390.811526544087,41.177550886567474,33.95707629757473,0.4888776089098572,0.03087396614015752,0.4580036427696997,0.8811972195093913,0.874328924503586,0.28659324648089096,646.4649999999999,646.4649999999999,463.48749999999995,466.3,664.74,0.8720525705450335,0.8289050866055334
2016-06-13,30.279999999999973,675.34,719.85,663.37,705.62,595.9149999999993,535.6612000000001,609.2246668908416,462.0977331091586,682.7881337816832,388.53426621831704,47.87258491856312,36.02415631359847,0.5364369184159281,0.027970136334127222,0.5084667820818008,0.90088665228852,0.88869674338772,0.31728786777911083,691.61,691.61,462.63750000000005,466.3,650.63,0.7480524079320111,0.8554505205217181
2016-06-14,-19.629999999999995,705.62,705.67,661.6,685.99,608.2358333333326,545.3828000000001,622.1721904629188,468.59340953708136,698.9615809258376,391.8040190741626,51.00649950296338,38.22478733998947,0.49954760489103817,0.03130574154021182,0.46824186335082635,0.8820550280009729,0.9008620936323464,0.25781377777223613,691.61,691.61,461.595,466.3,649.96,0.40049575070821525,0.6955449441150232
2016-06-15,10.330000000000041,685.99,697.09,673.25,696.32,618.7233333333326,555.5104000000001,634.90415707405,476.1166429259502,714.2979141481,396.7228858519003,53.70462062176182,40.49531264738996,0.4921055312213514,0.030839360293368995,0.46126617092798244,0.8820550280009728,0.9131778909567405,0.25347788268230426,696.55,696.55,461.595,466.3,649.03,0.49506437768240424,0.5511406367510652
2016-06-16,71.91999999999996,696.32,774.35,696.32,768.24,634.9558333333326,568.6892,654.945695017283,482.43270498271704,741.202190034566,396.17620996543405,60.94372268780887,43.50017459120451,0.5850672665138216,0.026192845092356563,0.558874421421465,0.9142988570821974,0.9099689137418638,0.35089606062503026,735.335,735.335,461.595,466.3,664.84,0.9216967832884786,0.6493843520512393
2016-06-17,-20.690000000000055,768.24,776.64,709.69,747.55,649.409166666666,580.8420000000001,670.1095078065916,491.57449219340856,759.3770156131832,402.306984386817,64.27038416191624,46.8162958402256,0.48458771105024356,0.02475368954662551,0.4598340215036181,0.902801187896299,0.9045835435443353,0.2870109255184712,743.165,743.165,460.14,466.3,653.93,0.5654966392830462,0.6934439920659772
2016-06-18,8.129999999999995,747.55,781.31,727.75,755.68,663.5883333333326,593.2640000000001,684.4463808821267,502.0816191178735,775.6287617642533,410.89923823574696,66.79286384491309,50.46949414382773,0.44181394445523425,0.023519129928141647,0.4182948145270926,0.898914858096827,0.8987811577061346,0.27376682219045784,754.53,754.53,458.98749999999995,466.3,659.64,0.5214712471994022,0.6936133776568946
2016-06-19,8.360000000000014,755.68,765.93,742.57,764.04,679.1033333333327,605.8564000000001,698.0509121233717,513.6618878766285,790.2454242467434,421.4673757532569,68.67488794019641,54.39549731326029,0.4347385720837795,0.023142485858431688,0.41159608622534777,0.8989148580968269,0.8915607904273365,0.2610909119718795,761.94,761.94,458.225,466.3,664.88,0.5542075374290132,0.5479434850863412
2016-06-20,-36.08999999999992,764.04,764.04,726.09,727.95,691.1741666666659,616.8216000000002,706.4462254143723,527.1969745856281,796.0708508287444,437.57234917125606,66.4878140782082,57.88121429365541,0.408547475852014,0.052104975396391764,0.35644250045562226,0.773777496439309,0.8754020401730014,0.18016295149197076,761.94,761.94,457.55499999999995,466.3,663.54,-0.3773877129581839,0.2654151404151394
2016-06-21,-62.07000000000005,727.95,728.06,631.72,665.88,698.6266666666658,624.5180000000001,709.4586519773259,539.5773480226744,794.3993039546515,454.63669604534874,59.06514579228349,59.86872483873497,0.36201996059558816,0.1841348793643619,0.17788508123122626,0.32570448564416404,0.83490445854122,0.06623027678945978,761.94,761.94,457.55499999999995,466.3,679.05,-1.9796076406814729,-0.6009292720702151
2016-06-22,-62.99000000000001,665.88,678.22,587.73,602.89,700.6066666666658,627.6164000000001,710.1712507498692,545.0615492501311,792.7261014997383,462.5066985002619,47.55171456208848,59.833072576904456,0.3206276102751875,0.22599977115395645,0.09462783912123104,0.17311214610916284,0.7836724290322509,-0.03939731339079113,761.94,761.94,467.64,470.91499999999996,673.59,-3.6055756324212815,-1.9875236620203132
2016-06-23,22.600000000000023,602.89,633.85,551.92,625.49,701.7491666666657,631.6728000000002,711.3703159336842,551.9752840663161,791.0678318673682,472.2777681326321,39.79216913031655,58.58703586883259,0.2911714660535922,0.249931808440167,0.041239657613425185,0.07621402338030173,0.7268882324996655,-0.009787978839678002,761.94,761.94,501.94500000000005,501.94500000000005,673.84,-3.0221992772328434,-2.869127516778533
2016-06-24,39.66999999999996,625.49,680.19,624.94,665.16,700.9008333333323,636.9756000000001,714.1770832046628,559.7741167953374,791.3785664093255,482.57263359067474,36.42383958542041,56.666949087016874,0.33032934022053717,0.234970875920431,0.09535846430010617,0.1686864104724254,0.6784448187472781,0.044247220772663604,761.94,761.94,526.94,526.94,666.18,-1.998193082085707,-2.875322663913278
2016-06-25,0.17000000000007276,665.16,692.54,644.87,665.33,697.5433333333323,642.3168000000002,716.498589921785,568.1350100782154,790.6803798435698,493.9532201564306,33.38330971878759,53.60468097934784,0.30110493923434073,0.23084951951339502,0.0702554197209457,0.13207036535859237,0.6293349011697119,0.03582842609752674,761.94,761.94,532.915,532.915,665.1,-1.9938048528652612,-2.3380657373946043
2016-06-26,-35.08000000000004,665.33,666.7,615.77,630.25,692.8983333333323,646.0700000000002,716.9718757391732,575.1681242608271,787.8737514783463,504.266248521654,27.8222870629495,49.55489241279598,0.2199789304083782,0.2745491727086821,-0.05457024230030391,0.11034811157615147,0.5742742506030518,-0.024486510749609423,761.94,761.94,533.46,533.46,650.82,-2.899328859060412,-2.297108931337127
2016-06-27,28.149999999999977,630.25,658.4,620.08,658.4,689.7383333333323,650.8804000000002,718.1406126371886,583.6201873628119,785.400825274377,516.3599747256235,25.393881425891664,44.955005477349154,0.18119920374291537,0.2808708110918107,-0.09967160734889535,0.21570672008341862,0.5253328268741159,0.011552967334705021,754.25,761.94,536.245,536.245,654.86,-3.6031678082191965,-2.71449821499406
2016-06-28,-12.100000000000023,658.4,661.35,636.7,646.3,679.5766666666656,653.9136000000002,719.0735343206121,588.7536656793883,784.2334686412241,523.5937313587763,22.23665328944014,39.79520162726513,0.1896083299751712,0.28566043131800306,-0.09605210134283185,0.20210059899893387,0.4767646533739702,-0.011643128388827277,745.065,761.94,539.77,539.77,661.05,-2.1025032938076476,-2.7614192903548327
2016-06-29,-7.219999999999914,646.3,646.3,624.77,639.08,670.5374999999989,656.5388000000002,719.6105058407848,593.4670941592155,782.6822116815694,530.395388318431,18.933677931372017,34.511408722061105,0.19017940961718993,0.3020757275477213,-0.11189631793053134,0.22731366212851684,0.4299974129545091,-0.02659218312763862,686.4649999999999,761.94,556.745,556.745,655.13,-0.06959971150378612,-1.1747404844290688
2016-06-30,33.39999999999998,639.08,674.02,634.3,672.48,663.6041666666656,660.4736000000001,721.2140006050872,599.7331993949131,781.9544012101742,538.9927987898261,18.794495779821546,30.03689205400978,0.1321896658203527,0.3179578672888222,-0.1857682014684695,0.4126829268292689,0.39416770365072845,0.01817847072161532,668.7049999999999,761.94,577.0899999999999,577.0899999999999,651.08,0.5791902664149368,-0.3434038267875134
2016-07-01,4.039999999999964,672.48,684.8,667.54,676.52,656.3108333333323,664.1132000000002,722.869507088401,605.3568929115995,781.6258141768018,546.6005858231987,18.793546848779783,26.841540085864366,0.15436844585837162,0.3412277601036884,-0.18685931424531677,0.3770394365360046,0.3566132928392789,0.018681754857454637,680.04,761.94,579.6800000000001,579.6800000000001,655.44,0.35920000000000074,0.19761324265366376
2016-07-02,27.170000000000073,676.52,703.69,675.49,703.69,654.2891666666657,669.1464000000001,725.5484788535298,612.7443211464704,781.9505577070595,556.3422422929407,20.746039317635564,24.725303440010926,0.1821144430844555,0.35446756425948633,-0.17235312117503082,0.32120555444669396,0.3153483425785551,0.05162338166954192,689.59,761.94,582.565,582.565,655.63,1.0,0.6423118865866959
2016-07-03,-44.0,703.69,704.42,648.05,659.69,653.7733333333323,672.2100000000002,725.7510541080375,618.6689458919628,779.2921082160748,565.1278917839255,18.52937627394556,22.73702973873594,0.17335896651665444,0.3773903671662229,-0.20403140064956843,0.370461457093746,0.277601671078335,-0.01862513202719402,689.9549999999999,761.94,582.565,582.565,656.67,-0.546145869339785,0.2603190064531846
2016-07-04,21.93999999999994,659.69,682.29,646.74,681.63,660.3349999999989,676.4172000000002,726.1144974214876,626.7199025785128,775.8117948429749,577.0226051570255,18.33171290610926,21.064630092882794,0.17396705689773623,0.35654258195583255,-0.18257552505809632,0.3441511929031902,0.24691407796861226,0.007706486470184062,689.9549999999999,761.94,582.565,582.565,654.98,0.21223643276875206,0.2154310945851735
2016-07-05,-13.539999999999964,681.63,682.39,662.22,668.09,663.8849999999989,679.9756000000001,725.4195676121387,634.5316323878615,770.8635352242774,589.0876647757228,16.887826074828922,19.84968998309162,0.19592461022301183,0.24600355239786884,-0.050078942174857005,0.11331919169364751,0.23174369982928963,-0.017479450733232288,689.9549999999999,761.94,582.565,582.565,625.88,-0.2557898375388866,-0.1965664247033072
2016-07-06,8.019999999999982,668.09,680.23,666.93,676.11,664.7974999999989,682.5488000000001,725.7356371458995,639.3619628541007,768.922474291799,596.1751257082013,16.203893929810533,18.828580261304825,0.22441367617971197,0.19890741264010575,0.025506263539606222,0.06025275898896382,0.22368231503498973,-0.009433464684137057,689.9549999999999,761.94,582.565,582.565,607.37,0.02143104044244748,-0.0073741214425630175
2016-07-07,-36.35000000000002,676.11,679.92,611.26,639.76,662.6666666666656,681.1256000000001,725.1382623901173,637.1129376098828,769.1509247802345,593.1002752197656,12.58367479704907,17.756027095483596,0.23016731712971933,0.24237798987596132,-0.01221067274624199,0.025840215880284262,0.2200841859278456,-0.060731236647103094,689.9549999999999,761.94,595.255,595.255,552.82,-1.2350501209816827,-0.48980297269270795
2016-07-08,24.980000000000018,639.76,665.75,636.28,664.74,665.5408333333322,679.4904000000002,723.314105578904,635.6666944210965,767.1378111578077,591.8429888421928,11.596623626970427,16.940798839438976,0.1480073200488005,0.2550833672224483,-0.1070760471736478,0.2656376109765938,0.22700927167814333,-0.021708032961172425,689.9549999999999,761.94,646.4649999999999,646.4649999999999,565.26,-0.371586588316627,-0.5284018896186213
2016-07-09,-14.110000000000014,664.74,664.74,626.87,650.63,664.8933333333322,678.0760000000002,722.2504066174046,633.9015933825959,766.4248132348089,589.7271867651916,9.565553637570133,15.915360823633263,0.12539419087136963,0.279792531120332,-0.15439834024896235,0.3810547875063993,0.24479387326012955,-0.04047628879358692,689.9549999999999,761.94,691.61,691.61,578.32,-0.8593155893536141,-0.8219840995506419
2016-07-10,-0.6699999999999591,650.63,651.84,639.62,649.96,665.1983333333321,676.2216000000002,720.5709577255236,631.8722422744768,764.920315451047,587.5228845489534,7.811803034620311,14.695167066504432,0.1363441539398592,0.2385797107987999,-0.1022355568589407,0.2726835138387471,0.2563892591360292,-0.03883578992448652,689.9549999999999,761.94,691.61,691.61,574.96,-0.8824749395091607,-0.7044590390598012
2016-07-11,-0.9300000000000637,649.96,660.44,644.75,649.03,666.0274999999988,671.4532,711.7170842222959,631.1893157777042,751.9809684445918,590.9254315554083,6.2745704763592585,13.087226084140399,0.16412304473921974,0.25141444396900103,-0.0872913992297813,0.21006864988558221,0.25598653983618375,-0.033395030361014086,685.675,761.94,696.55,696.55,588.42,-0.4774606561749793,-0.7162034609334041
2016-07-12,15.81000000000006,649.03,675.07,646.54,664.84,665.3908333333321,668.1448000000001,705.1626462726623,631.126953727338,742.1804925453245,594.1091074546758,6.259877497933985,11.723948442361335,0.19013520516323576,0.24911669100673656,-0.0589814858435008,0.13427713427713334,0.25114200664176944,-0.004946233211723137,674.66,761.94,735.335,735.335,592.78,-0.1351875808538107,-0.5559355153883724
2016-07-13,-10.910000000000082,664.84,668.76,653.43,653.93,663.5083333333322,664.0748000000001,696.3581996454285,631.7914003545717,728.641599290857,599.5080007091432,5.3067148795331605,10.276726439408435,0.19295310034899865,0.22429124635463946,-0.031338146005640805,0.07510741907762691,0.24027013213813445,-0.015276592335682885,674.66,761.94,743.165,743.165,590.62,-0.8408796895213434,-0.4822394386785545
2016-07-14,5.710000000000036,653.93,663.65,651.49,659.64,659.8374999999987,659.8988,684.5664924876742,635.2311075123259,709.2341849753482,610.5634150246519,4.9549582425578365,8.950852235822758,0.13562618353037537,0.2450739546547925,-0.10944777112441714,0.28749075754520237,0.2313278343321297,-0.0003921813465944547,673.5799999999999,754.25,754.53,754.53,584.76,-0.5481203007518741,-0.5061058344640404
2016-07-15,5.240000000000009,659.64,668.23,658.43,664.88,660.2699999999986,657.3760000000001,677.6230314696531,637.128968530347,697.8700629393061,616.8819370606941,5.040904373217472,7.710520062867975,0.12209120317228464,0.24984347281644526,-0.12775226964416062,0.34348039559514393,0.22893075997921106,0.01141508056272195,669.175,745.065,761.94,761.94,592.89,0.3001395998138689,-0.2754228855721382
2016-07-16,-1.3400000000000318,664.88,667.36,658.25,663.54,658.7624999999987,657.2824,677.4938578230548,637.0709421769453,697.7053156461095,616.8594843538906,4.943900294694799,6.861656229273056,0.07662740576009681,0.2634324465310374,-0.18680504077094062,0.5493298885838834,0.2452253552747246,0.009520413143574073,666.75,701.775,761.94,761.94,586.52,0.30709134615384515,0.08302547151468061
2016-07-17,15.509999999999991,663.54,680.65,663.37,679.05,659.675833333332,660.3288,677.5132819338006,643.1443180661994,694.6977638676011,625.9598361323989,6.048824161439825,6.245234066436321,0.1267146459986468,0.2107092329458071,-0.0839945869471603,0.24892899462218362,0.23654446509818444,0.028351330428113924,672.01,689.9549999999999,761.94,761.94,586.03,0.907407407407406,0.49160801299404283
2016-07-18,-5.459999999999923,679.05,682.19,667.44,673.59,659.4658333333321,662.2528,678.0073325541504,646.4982674458496,693.7618651083008,630.7437348916992,6.410017228987158,5.894618909927102,0.1404350397581655,0.22080567786028704,-0.08037063810212156,0.22248499181371392,0.22785402216322184,0.017119142418121982,674.815,689.9549999999999,761.94,761.94,585.08,0.41694915254237136,0.553523731251281
2016-07-19,0.25,673.59,674.84,667.43,673.84,662.305833333332,662.6,678.5160882966403,646.6839117033597,694.4321765932807,630.7678234067193,6.639897641122616,5.76440719953847,0.146237739213938,0.23050277796831,-0.084265038754372,0.22366863905325277,0.2357361255460508,0.016963477210987035,674.815,689.9549999999999,761.94,761.94,571.44,0.4338983050847442,0.6034630183839218
2016-07-20,-7.660000000000082,673.84,674.39,662.61,666.18,662.425833333332,662.6339999999999,678.5570694800483,646.7109305199515,694.4801389600968,630.787861039903,6.133280896885481,5.748708357374716,0.14700406812383665,0.24832793215196783,-0.10132386402813118,0.2563006889334592,0.24973954911351476,0.005351370439790367,674.815,689.9549999999999,761.94,761.94,567.2,-0.08542372881356641,0.25514124293784846
2016-07-21,-1.0799999999999272,666.18,667.15,659.69,665.1,663.6316666666654,664.0279999999999,678.4528573072012,649.6031426927987,692.8777146144024,635.1782853855974,5.580310161122725,5.673200875506798,0.1863147775932887,0.08424364240146744,0.10207113519182127,0.37726098191214885,0.2748410324015051,0.0016143897546490758,674.815,689.9549999999999,761.94,761.94,576.25,-0.15864406779661233,0.0632768361581872
